product_name,sku,price,Sale_price,photos,video,name,name-link
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00040),AidraF0004002012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00040.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00044),AidraF0004402012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00044.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00050),AidraF0005002012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00050.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00051),AidraF0005102012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00051.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00052),AidraF0005202012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00052.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00058),AidraF0005802012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00058.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00059),AidraF0005902012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00059.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A0006),AidraF000602012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_0006.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00060),AidraF0006002012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00060.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A0007),AidraF000702012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_0007.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A0008),AidraF000802012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_0008.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
Aidra Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A0009),AidraF000902012023rb,29.95,22.95,Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_0009.jpg|Aidra_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aidra_Fox_Signing_Autographs_Video.mp4""][/video]",Aidra Fox,Aidra-Fox
John Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00010),JohnF0001002012023rb,29.95,22.95,John_Fox_Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00010.jpg|John_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/John_Fox_Signing_Autographs_Video.mp4""][/video]",John Fox,John-Fox
John Fox signed model B 8x10 Photo -PROOF- -CERTIFICATE-  (A00012),JohnF0001202012023rb,29.95,22.95,John_Fox_Aidra_Fox_Jon_B_Lena_Pail_signed_Rp_00012.jpg|John_Fox_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/John_Fox_Signing_Autographs_Video.mp4""][/video]",John Fox,John-Fox
